4.407500911316831749e-01,2.466392932123567805e-01,4.162690753298943225e-01,3.283706386802759947e-01,7.319087982177734375e-01
4.391634274255664105e-01,2.466303652937335555e-01,4.179823785151587923e-01,3.284186465684482137e-01,7.362189292907714844e-01
4.375856573580538256e-01,2.466612754309309152e-01,4.195196236440442150e-01,3.284138852552959120e-01,7.405865192413330078e-01
4.360188843680767867e-01,2.467241450964400007e-01,4.208762403337255598e-01,3.283573437822195906e-01,7.452437877655029297e-01
4.344655311485655647e-01,2.468099028001883022e-01,4.220451594525931882e-01,3.282475781211032229e-01,7.495801448822021484e-01
4.329284710621928434e-01,2.469083642797868794e-01,4.230165227295649144e-01,3.280803439745582639e-01,7.544813156127929688e-01
4.314111748440840888e-01,2.470086873326762245e-01,4.237775751750068043e-01,3.278484535245379528e-01,7.588696479797363281e-01
4.299178786949519604e-01,2.470994122573345053e-01,4.243124904825043009e-01,3.275416430940659152e-01,7.632114887237548828e-01
4.284537886093124914e-01,2.471685403662187419e-01,4.246023388670807641e-01,3.271467056849167721e-01,7.673079967498779297e-01
4.270253233069468690e-01,2.472037005791757891e-01,4.246253706031378194e-01,3.266482395549452633e-01,7.714464664459228516e-01
4.256403884818836247e-01,2.471924841570427023e-01,4.243579778068915509e-01,3.260307825093199385e-01,7.755463123321533203e-01
4.243085016866293691e-01,2.471253479045289470e-01,4.237779659401209598e-01,3.252848053157965658e-01,7.797107696533203125e-01
4.230412896456203775e-01,2.469915915032860898e-01,4.228671315282471199e-01,3.244144488431355278e-01,7.838885784149169922e-01
4.218523733178714541e-01,2.467828777363466619e-01,4.217594583667342301e-01,3.235042961236416215e-01,7.880110740661621094e-01
4.207568491896159779e-01,2.464957085292532601e-01,4.205853262072308807e-01,3.226207561252538158e-01,7.921240329742431641e-01
4.197704512000696719e-01,2.461316641447278131e-01,4.193404000186297109e-01,3.217678686704737445e-01,7.962038516998291016e-01
4.189084963447904375e-01,2.456974938861067881e-01,4.180211084308482761e-01,3.209487638779247032e-01,8.003213405609130859e-01
4.181849127314920533e-01,2.452024845411287235e-01,4.166238841424201311e-01,3.201635212334325020e-01,8.044259548187255859e-01
4.176109131284934106e-01,2.446574793206611753e-01,4.151462037719261811e-01,3.194098123819270052e-01,8.084928989410400391e-01
4.171937142735885895e-01,2.440733314975436219e-01,4.136093445519816170e-01,3.186906264553223678e-01,8.126251697540283203e-01
4.169358308479126918e-01,2.434597698308930136e-01,4.120231298276223475e-01,3.180071475597813779e-01,8.167605400085449219e-01
4.168343084701672807e-01,2.428252824814913780e-01,4.103796273701722508e-01,3.173519955672658988e-01,8.208711147308349609e-01
4.169391098028966125e-01,2.421739086458211399e-01,4.086293871757761820e-01,3.167158954860135323e-01,8.249275684356689453e-01
4.173469261372165784e-01,2.415106667874679647e-01,4.066860363016362445e-01,3.160883625009927034e-01,8.290109634399414062e-01
4.179723784092833627e-01,2.408589181364763354e-01,4.046131284147618246e-01,3.154600036456743362e-01,8.331015110015869141e-01
4.187414246884643698e-01,2.402463368850299985e-01,4.024657235778172359e-01,3.148222318753766125e-01,8.372056484222412109e-01
4.195883174020836326e-01,2.397080010203865297e-01,4.003182572484070278e-01,3.141831067489039286e-01,8.412966728210449219e-01
4.204544026589442374e-01,2.392879716088756326e-01,3.982299941001652410e-01,3.135477540880745595e-01,8.454174995422363281e-01
4.212865868620010446e-01,2.390386392782836156e-01,3.962451642867829138e-01,3.129166254406001713e-01,8.495614528656005859e-01
4.220369434940730580e-01,2.390164429576855931e-01,3.944024653121872559e-01,3.122910558668636205e-01,8.537771701812744141e-01
4.226639799482181381e-01,2.392744634403123627e-01,3.927334975503063430e-01,3.116731167916154677e-01,8.578627109527587891e-01
4.231344161057553066e-01,2.398551647780700347e-01,3.912610759462989418e-01,3.110653970758269216e-01,8.620319366455078125e-01
4.234245219740725985e-01,2.407863365596323579e-01,3.899983144739315732e-01,3.104707913955341292e-01,8.660807609558105469e-01
4.235205572315912104e-01,2.420807937224184470e-01,3.889487342067090014e-01,3.098923767575281762e-01,8.702273368835449219e-01
4.234184630653275994e-01,2.437381757323013876e-01,3.881069283820292593e-01,3.093330765957227890e-01,8.742821216583251953e-01
4.231229857597159638e-01,2.457476135622768121e-01,3.874597584491107916e-01,3.087956757694074739e-01,8.784499168395996094e-01
4.226464941696767008e-01,2.480901348795296890e-01,3.869879291786182951e-01,3.082834278025297636e-01,8.825328350067138672e-01
4.220077908700629044e-01,2.507398840237856641e-01,3.866670315288885384e-01,3.077995506771196155e-01,8.866827487945556641e-01
4.212307317602444479e-01,2.536651580715208465e-01,3.864682718576760712e-01,3.073455870500572118e-01,8.907871246337890625e-01
4.203423443425080563e-01,2.568306208401103796e-01,3.863611969259149181e-01,3.069237605621026321e-01,8.949856758117675781e-01
4.193711205260455821e-01,2.601986363730322549e-01,3.863147885944969162e-01,3.065356708134893138e-01,8.990869522094726562e-01
4.183453310089918498e-01,2.637307393093109575e-01,3.862990705300807237e-01,3.061824179165179571e-01,9.031610488891601562e-01
4.172915304859964869e-01,2.673890496826004659e-01,3.862865328756525107e-01,3.058647780963533180e-01,9.072444438934326172e-01
4.162333834943244826e-01,2.711374901262871284e-01,3.862531669583170180e-01,3.055831991940102244e-01,9.113612174987792969e-01
4.151908862534961497e-01,2.749427083693999352e-01,3.861791178510355915e-01,3.053378099790964861e-01,9.154422283172607422e-01
4.141799996728157129e-01,2.787746547594575630e-01,3.860489434416374266e-01,3.051284377821265048e-01,9.195678234100341797e-01
4.132126507224047063e-01,2.826068210591220486e-01,3.858515241960449593e-01,3.049546302113699259e-01,9.236478805541992188e-01
4.122970194232004060e-01,2.864161920307379261e-01,3.855797056599828965e-01,3.048156778373302123e-01,9.279141426086425781e-01
4.114380122235208326e-01,2.901829872342112648e-01,3.852297708564460521e-01,3.047106357198219317e-01,9.321408271789550781e-01
4.106378269411183890e-01,2.938902764294436532e-01,3.848008346800229629e-01,3.046383424727911460e-01,9.363534450531005859e-01
4.098965324939120025e-01,2.975235427963529578e-01,3.842942342672144296e-01,3.045974361873136083e-01,9.405167102813720703e-01
4.092126102000541166e-01,3.010702507251233895e-01,3.837129660352578409e-01,3.045863669774507287e-01,9.447226524353027344e-01
4.085834261634995190e-01,3.045194553815411820e-01,3.830611977733131002e-01,3.046034062136356302e-01,9.488437175750732422e-01
4.080056225616152110e-01,3.078614737889771580e-01,3.823438663187384567e-01,3.046466527057596352e-01,9.530084133148193359e-01
4.074754283235466623e-01,3.110876237959258606e-01,3.815663590756449008e-01,3.047140362283367598e-01,9.571022987365722656e-01
4.069888971285430812e-01,3.141900283810484251e-01,3.807342705053045617e-01,3.048033188675873806e-01,9.612414836883544922e-01
4.065420840151823256e-01,3.171614777018506026e-01,3.798532215810941359e-01,3.049120947297327966e-01,9.653244018554687500e-01
4.061311724889079544e-01,3.199953391575660611e-01,3.789287297508989183e-01,3.050377885896437546e-01,9.694213867187500000e-01
4.057525629934039535e-01,3.226855055388235805e-01,3.779661180562590705e-01,3.051776540850358876e-01,9.735417366027832031e-01
4.054029318448748032e-01,3.252263715462907490e-01,3.769704517105973429e-01,3.053287653111996236e-01,9.776697158813476562e-01
4.050792676193528674e-01,3.276128333010259186e-01,3.759465014589122300e-01,3.054880235784925846e-01,9.817860126495361328e-01
4.047788894385058178e-01,3.298403273439416417e-01,3.748987856998981516e-01,3.056523631374720718e-01,9.859111309051513672e-01
4.044994540297186525e-01,3.319048764184058253e-01,3.738315943549234688e-01,3.058188755120015978e-01,9.899599552154541016e-01
4.042388976797020028e-01,3.338032582218395383e-01,3.727489727054597024e-01,3.059846287523563246e-01,9.940857887268066406e-01
4.039955196475697452e-01,3.355327487122402030e-01,3.716544843945470133e-01,3.061461591104184254e-01,9.981756210327148438e-01
4.037679338197140422e-01,3.370912249018193085e-01,3.705513052608211400e-01,3.062996686067286922e-01,1.002242565155029297e+00
4.035550185545806468e-01,3.384757247120567247e-01,3.695080491224285724e-01,3.064474939478155635e-01,1.006330251693725586e+00
4.033628379555728727e-01,3.396800507814350389e-01,3.685357773324542952e-01,3.065851417225479159e-01,1.010430574417114258e+00
4.031972620128370099e-01,3.406999881606858627e-01,3.676234189512028738e-01,3.067055153257551847e-01,1.014584541320800781e+00
4.030616671655822825e-01,3.415345343266434353e-01,3.667632460820245410e-01,3.068019614002910900e-01,1.018720626831054688e+00
4.029577131063000750e-01,3.421852374106850170e-01,3.659498015106360524e-01,3.068683647148215954e-01,1.022840738296508789e+00
4.028858609168729510e-01,3.426557468794728112e-01,3.651791768064169275e-01,3.068992301463716599e-01,1.026930809020996094e+00
4.028457143047369793e-01,3.429515082595034903e-01,3.644485295437704941e-01,3.068897537910280082e-01,1.031044721603393555e+00
4.028362408616013579e-01,3.430795528479959611e-01,3.637557623067324553e-01,3.068358823975138594e-01,1.035180807113647461e+00
4.028559132597198666e-01,3.430483465395232079e-01,3.630993096428876687e-01,3.067343588573597235e-01,1.039302110671997070e+00
4.029027986000773276e-01,3.428676710605572664e-01,3.624779954538719928e-01,3.065827508490191478e-01,1.043426752090454102e+00
4.029746160091428053e-01,3.425485175025766438e-01,3.618909347421723210e-01,3.063794597457245583e-01,1.047611951828002930e+00
4.030687768626027845e-01,3.421029770856588992e-01,3.613374617628685170e-01,3.061237075362631677e-01,1.051717758178710938e+00
4.031824178840109907e-01,3.415441182461740888e-01,3.608170725348944230e-01,3.058155007586631502e-01,1.055909633636474609e+00
4.033124208784381604e-01,3.408859074492203711e-01,3.603294317764160204e-01,3.054557589331069467e-01,1.059970855712890625e+00
4.034554693537251158e-01,3.401429557958235428e-01,3.598742402165928667e-01,3.050459739695977057e-01,1.064113616943359375e+00
4.036080982116747595e-01,3.393303048114388876e-01,3.594511746763422444e-01,3.045880756517617693e-01,1.068209171295166016e+00
4.037667389328211676e-01,3.384632475397097995e-01,3.590598785098414458e-01,3.040844450398915710e-01,1.072319269180297852e+00
4.039277820685929776e-01,3.375570947213543116e-01,3.586999162433027744e-01,3.035378121350375547e-01,1.076424360275268555e+00
4.040876303911956624e-01,3.366269965836511946e-01,3.583707823452154106e-01,3.029513132645343387e-01,1.080569505691528320e+00
4.042427993908892514e-01,3.356875967514381665e-01,3.580717825438411439e-01,3.023281623617540270e-01,1.084617614746093750e+00
4.043899915904176079e-01,3.347527931433790793e-01,3.578020075980543613e-01,3.016715767176568197e-01,1.088739633560180664e+00
4.045261590444710342e-01,3.338355547650618260e-01,3.575603431125214393e-01,3.009848008526025964e-01,1.092832803726196289e+00
4.046485702671906992e-01,3.329477296148200538e-01,3.573454587814315908e-01,3.002710605483262518e-01,1.096975326538085938e+00
4.047548681497997736e-01,3.320998863099562937e-01,3.571558072388266170e-01,2.995335291930508181e-01,1.101048946380615234e+00
4.048431160906842408e-01,3.313011947804190283e-01,3.569896323073956657e-01,2.987753042574709528e-01,1.105265378952026367e+00
4.049118210668715689e-01,3.305593883427533353e-01,3.568450179900325980e-01,2.979994938192035980e-01,1.109350919723510742e+00
4.049599366098844411e-01,3.298807997665493819e-01,3.567199721412520619e-01,2.972094080406789685e-01,1.113411188125610352e+00
4.049869343168304159e-01,3.292700877490811195e-01,3.566122244683475606e-01,2.964078270024973483e-01,1.117511510848999023e+00
4.049927422241374475e-01,3.287304557888213186e-01,3.565194113277971866e-01,2.955974252547977077e-01,1.121704101562500000e+00
4.049777179816501649e-01,3.282637319100045747e-01,3.564391165889903568e-01,2.947807702291843079e-01,1.125814914703369141e+00
4.049426103690634826e-01,3.278704754753428707e-01,3.563689149361749520e-01,2.939603218960216702e-01,1.129897832870483398e+00
4.048885115909175436e-01,3.275501044976975584e-01,3.563064159284806132e-01,2.931384333740974513e-01,1.134164571762084961e+00
4.048168035458989400e-01,3.273010340389893580e-01,3.562493045432657546e-01,2.923173432074429035e-01,1.138253450393676758e+00
4.047290772886260046e-01,3.271209456648624947e-01,3.561955011949139438e-01,2.914995926669177728e-01,1.142329692840576172e+00
4.046269914759140773e-01,3.270074285629438471e-01,3.561436933557529660e-01,2.906898035587658358e-01,1.146407842636108398e+00
4.045124970382723006e-01,3.269567423976994514e-01,3.560919782529737843e-01,2.898900097265310061e-01,1.150521516799926758e+00
4.043876058435919574e-01,3.269646905254026126e-01,3.560386269904002865e-01,2.891019885981676585e-01,1.154639244079589844e+00
4.042543291677480610e-01,3.270268033688445986e-01,3.559821556472585469e-01,2.883274370439004586e-01,1.158726215362548828e+00
4.041146353925218482e-01,3.271384527581450707e-01,3.559213330774612660e-01,2.875679672206505888e-01,1.162864446640014648e+00
4.039704140524465470e-01,3.272949526686044219e-01,3.558551827515581412e-01,2.868251036222201900e-01,1.166947126388549805e+00
4.038234466509587617e-01,3.274916456087607619e-01,3.557829787527014842e-01,2.861002808308998335e-01,1.170969486236572266e+00
4.036753846135496815e-01,3.277239725027266681e-01,3.557042341496527982e-01,2.853948335593478047e-01,1.175097703933715820e+00
4.035277347699974815e-01,3.279875213928588606e-01,3.556186769399268810e-01,2.847099577133475612e-01,1.179211139678955078e+00
4.033818446780302325e-01,3.282780946743669159e-01,3.555262553499776712e-01,2.840467859580803056e-01,1.183302879333496094e+00
4.032389012036038389e-01,3.285917353246156081e-01,3.554271102046648867e-01,2.834063737498315194e-01,1.187503099441528320e+00
4.030999307506668572e-01,3.289247466089645910e-01,3.553215484288679837e-01,2.827896837901960891e-01,1.191567659378051758e+00
4.029658030559928883e-01,3.292737043848681378e-01,3.552100174617261463e-01,2.821975782249865339e-01,1.195681571960449219e+00
4.028372379161117567e-01,3.296354628742007020e-01,3.550930807416408097e-01,2.816308168179179061e-01,1.199751377105712891e+00
4.027148141501650236e-01,3.300071540754115906e-01,3.549713935569068779e-01,2.810900552130671248e-01,1.203903913497924805e+00
4.025989801299327819e-01,3.303861820828386531e-01,3.548456798555785219e-01,2.805758433854895761e-01,1.208044767379760742e+00
4.024900652936374557e-01,3.307702134600948307e-01,3.547167104818671479e-01,2.800886243823062505e-01,1.212131023406982422e+00
4.023882918284211740e-01,3.311571664776067903e-01,3.545852850760885522e-01,2.796287402651717047e-01,1.216197013854980469e+00
4.022937868849198462e-01,3.315451963756668730e-01,3.544522138930805699e-01,2.791964317319386435e-01,1.220317125320434570e+00
4.022065955181398644e-01,3.319326739081578936e-01,3.543182961142871124e-01,2.787918178310183626e-01,1.224426269531250000e+00
4.021266911214484430e-01,3.323181725965790312e-01,3.541843103668331771e-01,2.784149102267123310e-01,1.228535652160644531e+00
4.020539861896976208e-01,3.327004518608493999e-01,3.540510031693708259e-01,2.780656146274468887e-01,1.232770681381225586e+00
4.019883428259092839e-01,3.330784363725547981e-01,3.539190753672440404e-01,2.777437166427402238e-01,1.237023353576660156e+00
4.019295809257069085e-01,3.334512057346730174e-01,3.537891807925457321e-01,2.774489076046313674e-01,1.241063117980957031e+00
4.018774865008258868e-01,3.338179797525350767e-01,3.536619212384778388e-01,2.771807917247276487e-01,1.245234727859497070e+00
4.018318195834296169e-01,3.341781011111862876e-01,3.535378395317150813e-01,2.769388798014476016e-01,1.249317646026611328e+00
4.017923207534975227e-01,3.345310217571240141e-01,3.534174169512878105e-01,2.767225938474442981e-01,1.253424644470214844e+00
4.017587168489679117e-01,3.348762903104476329e-01,3.533010719324598536e-01,2.765312722400077861e-01,1.257523775100708008e+00
4.017307259032807387e-01,3.352135405345929020e-01,3.531891598862533233e-01,2.763641753307075621e-01,1.261661529541015625e+00
